武器,聖遺物セット,聖遺物メイン,バフキャラ,通常期待値,スキル期待値,攻撃力,防御力,バフ,会心ダメ期待値,率ダメ,会心ダメ比率,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
有楽御簾切(効果二倍),ファントム4,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),230367,39239,1176,3121.648,1.92,3.604,1.00:2.60,2.60,,0.39:0.82,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),230365,28380,1349,2661.349,1.576,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),ファントム4,攻撃%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),230354,39745,1772.602,2931.048,2.4,3.0725,1.00:2.07,2.07,,0.43:0.73,0,0,1.6
霧切(完凸),ファントム+華館,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,230258,27091,1308,2540.698,2.4,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),ファントム+華館,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,230258,27091,1308,2540.698,2.4,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,230248,27594,1176,2661.349,1.386,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,230220,30213,1176,3445.668,1.01,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),剣闘士4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,230061,25317,1487.46,2375.449,2.066,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),剣闘士4,防御%+岩バフ+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,230061,25317,1487.46,2375.449,2.066,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫,230048,29655,1176,2890.069,1.476,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),華館4,攻撃%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),230013,41605,1772.602,2890.069,2.49,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館4,攻撃%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),230013,41605,1772.602,2890.069,2.49,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229996,39370,1308,2375.449,2.866,3.3835,1.00:2.38,2.38,,0.59:0.42,0,0,1.6
霧切(完凸),ファントム4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229996,39370,1308,2375.449,2.866,3.3835,1.00:2.38,2.38,,0.28:1.04,0,0,1.6
有楽御簾切(効果二倍),ファントム4,攻撃%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,229893,29187,1579.09,2445.398,1.92,3.093,1.00:2.09,2.09,,0.44:0.71,0,0,1.6
霧切(完凸),しめ縄4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫,229885,23966,1487.46,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫,229885,23966,1487.46,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫,229885,28635,1487.46,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫,229885,28635,1487.46,2184.849,2.216,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),華館4,攻撃%+攻撃%+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,229861,32253,1982.18,2334.47,1.76,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
霧切(完凸),しめ縄4,防御%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229735,34292,1487.46,3486.647,2.75,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),残響4,防御%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229735,39568,1487.46,3486.647,2.75,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229725,38739,1176,3407.548,2.386,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+防御%+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229687,36455,1331.7,3677.247,2.12,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,229649,31087,1734.79,2105.75,1.986,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,229649,31087,1734.79,2105.75,1.986,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),華館+残響,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,229649,31087,1734.79,2105.75,1.986,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229631,38411,1331.7,2566.049,2.586,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心ダメージ,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),229598,30120,1349,2769.418,1.8,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心率,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),229598,30120,1349,2769.418,1.8,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,229421,28632,2996.462,1629.25,2.216,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,229421,28632,2996.462,1629.25,2.216,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,229421,34212,2996.462,1629.25,2.216,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,攻撃%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,229421,34212,2996.462,1629.25,2.216,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
黎明の神剣,剣闘士4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,229333,23808,1165.32,2184.849,2.016,3.3175,1.00:2.32,2.32,,0.64:0.33,0,0,1.6
黎明の神剣,剣闘士4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,229333,23808,1165.32,2184.849,2.016,3.3175,1.00:2.32,2.32,,0.33:0.95,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,229266,28408,2349.7,1699.199,2.336,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,229266,28408,2349.7,1699.199,2.336,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,229266,33399,2349.7,1699.199,2.336,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,229266,33399,2349.7,1699.199,2.336,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
霧切(完凸),しめ縄4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229254,36663,1487.46,2375.449,3.216,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229254,36663,1487.46,2375.449,3.216,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),残響4,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229254,41596,1487.46,2375.449,3.216,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),残響4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),229254,41596,1487.46,2375.449,3.216,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館4,攻撃%+岩バフ+攻撃%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,229130,31596,2237.204,2143.87,2.706,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,229053,33036,2194,2769.418,1.61,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+防御%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,229053,33036,2194,2769.418,1.61,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
霧切(完凸),ファントム+華館,攻撃%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228962,28589,1772.602,3026.348,2.15,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
有楽御簾切(効果二倍),しめ縄+剣闘士,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228927,31045,1487.4,3486.647,1.52,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),しめ縄+残響,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228927,31045,1487.4,3486.647,1.52,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),剣闘士+残響,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228927,31045,1487.4,3486.647,1.52,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,228890,29309,1331.7,2175.699,2.236,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),しめ縄+華館,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,228890,29309,1331.7,2175.699,2.236,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,228890,29309,1331.7,2175.699,2.236,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館+剣闘士,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,228890,29309,1331.7,2175.699,2.236,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+岩バフ+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,228890,29309,1331.7,2175.699,2.236,3.044,1.00:2.04,2.04,,0.78:0.04,0,0,1.6
有楽御簾切(効果二倍),華館+残響,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+フリーナ(フル)+雲菫,228890,29309,1331.7,2175.699,2.236,3.044,1.00:2.04,2.04,,0.47:0.66,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+防御%+防御%,フリーナ(フル)+雲菫+鍾離,228811,27666,1176,2810.397,1.52,3.093,1.00:2.09,2.09,,0.44:0.71,0,0,1.6
有楽御簾切(効果二倍),ファントム+華館,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,228744,30915,2194,2661.349,1.386,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),剣闘士4,防御%+岩バフ+防御%,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),228741,37310,1331.7,3121.648,2.586,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
シナバースピンドル(完凸),華館4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228717,48379,1088,3357.039,1.906,2.625404,0.90:1.80,2.00,,0.66:0.28,0,0,1.6
シナバースピンドル(完凸),華館4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228717,48379,1088,3357.039,1.906,2.625404,0.90:1.80,2.00,,0.35:0.90,0,0,1.6
有楽御簾切(効果二倍),華館4,防御%+岩バフ+会心率,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,228679,29665,1176,3080.669,1.476,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),華館4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,228653,30521,1579.09,2334.47,1.476,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
霧切(完凸),しめ縄+剣闘士,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228617,29774,1666.92,3296.047,2,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),しめ縄+残響,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228617,29774,1666.92,3296.047,2,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),剣闘士+残響,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228617,29774,1666.92,3296.047,2,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
霧切(完凸),しめ縄+華館,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,228496,28467,1487.46,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄+華館,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,228496,28467,1487.46,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館+剣闘士,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,228496,28467,1487.46,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館+剣闘士,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,228496,28467,1487.46,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館+残響,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+鍾離,228496,28467,1487.46,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+雲菫+鍾離,228496,28467,1487.46,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,攻撃%+岩バフ+攻撃%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228441,27787,2137.88,1819.85,2.486,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,攻撃%+岩バフ+攻撃%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228441,32425,2137.88,1819.85,2.486,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),華館4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫+夜蘭(終焉、9秒平均),228307,31155,1752.09,2334.47,1.666,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
黎明の神剣,剣闘士4,防御%+防御%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228273,23835,1165.32,3296.047,1.55,3.0065,1.00:2.01,2.01,,0.48:0.64,0,0,1.6
有楽御簾切(効果二倍),しめ縄+ファントム,攻撃%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228213,29604,1734.79,2375.449,2.136,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),ファントム+剣闘士,攻撃%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228213,29604,1734.79,2375.449,2.136,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),ファントム+残響,攻撃%+岩バフ+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,228213,29604,1734.79,2375.449,2.136,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+防御%,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,228143,24675,1331.7,3121.648,1.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+防御%,カチーナ(灰燼以外、敵の数4以上)+ゴロー(6凸、岩3)+雲菫,228143,30168,1331.7,3121.648,1.736,2.868245,0.97:1.93,2.00,,0.72:0.15,0,0,1.6
霧切(完凸),華館4,防御%+防御%+会心ダメージ,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),228085,28865,1507.4,2578.818,2.28,2.662576,0.91:1.82,2.00,,0.67:0.26,0,0,1.6
霧切(完凸),華館4,防御%+防御%+会心率,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),228085,28865,1507.4,2578.818,2.28,2.662576,0.91:1.82,2.00,,0.36:0.88,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),227991,36606,1331.7,2566.049,2.736,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),227991,41996,1331.7,2566.049,2.736,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),華館4,攻撃%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,227986,34199,2597.09,2334.47,1.476,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),ファントム4,攻撃%+攻撃%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,227946,30215,1982.18,2375.449,1.67,3.293,1.00:2.29,2.29,,0.54:0.51,0,0,1.6
有楽御簾切(効果二倍),ファントム4,防御%+防御%+防御%,フリーナ(フル)+雲菫+夜蘭(終焉、9秒平均),227913,28288,1349,2810.397,1.71,3.093,1.00:2.09,2.09,,0.44:0.71,0,0,1.6
静水流転の輝き,剣闘士4,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,227897,26593,1331.7,2184.849,2.016,3.244,1.00:2.24,2.24,,0.57:0.46,0,0,1.6
有楽御簾切(効果二倍),しめ縄4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫,227887,24073,1331.7,2375.449,1.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
有楽御簾切(効果二倍),残響4,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+雲菫,227887,29432,1331.7,2375.449,1.736,3.404,1.00:2.40,2.40,,0.80:0.00,0,0,1.6
黎明の神剣,ファントム+華館,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,227874,25188,1035,2470.749,1.816,3.3175,1.00:2.32,2.32,,0.64:0.33,0,0,1.6
黎明の神剣,ファントム+華館,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,227874,25188,1035,2470.749,1.816,3.3175,1.00:2.32,2.32,,0.33:0.95,0,0,1.6
霧切(完凸),しめ縄+華館,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,227835,31947,2531.86,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄+華館,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,227835,31947,2531.86,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館+剣闘士,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,227835,31947,2531.86,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館+剣闘士,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,227835,31947,2531.86,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館+残響,防御%+岩バフ+会心ダメージ,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,227835,31947,2531.86,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館+残響,防御%+岩バフ+会心率,ゴロー(6凸、岩3)+ベネット(西風、旧貴族)+雲菫,227835,31947,2531.86,2470.749,1.716,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),しめ縄+華館,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),227734,39619,1487.46,3216.948,2.25,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),しめ縄+華館,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),227734,39619,1487.46,3216.948,2.25,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館+剣闘士,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),227734,39619,1487.46,3216.948,2.25,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館+剣闘士,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),227734,39619,1487.46,3216.948,2.25,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館+残響,防御%+防御%+会心ダメージ,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),227734,39619,1487.46,3216.948,2.25,3.0235,1.00:2.02,2.02,,0.77:0.06,0,0,1.6
霧切(完凸),華館+残響,防御%+防御%+会心率,カチーナ(灰燼4、敵の数4以上)+ゴロー(6凸、岩3)+フリーナ(フル),227734,39619,1487.46,3216.948,2.25,3.0235,1.00:2.02,2.02,,0.46:0.68,0,0,1.6
霧切(完凸),華館4,攻撃%+攻撃%+防御%,ゴロー(6凸、岩3)+フリーナ(フル)+雲菫,227706,31324,2237.204,2699.469,2.24,2.466328,0.86:1.71,2.00,,0.61:0.37,0,0,1.6
