武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ通常,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
飛雷の鳴弦,ファントム4,攻撃%+攻撃%+会心ダメージ,シトラリ(灰燼4)+フリーナ(フル)+ベネット(西風、旧貴族),87012.69,3275.788,0,1.988,0.75,0.688,0.55,0,Pyro:1、Hydro:2、Cryo:1、,0,0.90:1.80,0.49:0.02,1
飛雷の鳴弦,ファントム4,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+フリーナ(フル)+ベネット(西風、旧貴族),87012.69,3275.788,0,1.988,0.75,0.688,0.55,0,Pyro:1、Hydro:2、Cryo:1、,0,0.90:1.80,0.18:0.64,1
弾弓(R5),ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,87010.16,1576.46,1301.5,2.088,0.9,0.288,0.9,0,Hydro:2、Geo:2、,0,0.89:1.78,0.17:0.66,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+万葉(翠緑4),86954.87,3439.408,0,1.888,0.3,0.688,0.9,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,86924.98,3730.288,1301.5,1.938,0.4,0.988,0.55,0,Pyro:2、Hydro:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
弾弓(R5),ファントム4,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,86921.82,1271.23,1301.5,2.554,0.9,0.7539999,0.9,0,Hydro:2、Geo:2、,0,1.00:1.50,0.00:1.00,1
天空弓,しめ縄4,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,86904.11,3199.6,1301.5,2.204,0.4,1.154,0.65,0,Pyro:2、Hydro:1、Geo:1、,0,0.72:1.43,0.45:0.11,1
天空弓,しめ縄4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,86904.11,3199.6,1301.5,2.204,0.4,1.154,0.65,0,Pyro:2、Hydro:1、Geo:1、,0,0.72:1.43,0.13:0.73,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+鍾離,86900.97,2412.608,1301.5,2.288,0.55,0.688,1.05,-0.2,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
弓蔵(R5),しめ縄4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,86884.98,2988.049,1301.5,2.604,0,1.154,1.45,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),しめ縄4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,86881.73,2988.049,1301.5,2.604,0,1.154,1.45,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心ダメージ,シトラリ(灰燼4)+シロネン(灰燼以外、2凸、2色以上)+雲菫,86850.38,2412.608,1301.5,1.888,0.15,0.688,1.05,0,Hydro:1、Cryo:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心ダメージ,シトラリ(灰燼以外)+シロネン(灰燼4、2凸、2色以上)+雲菫,86850.38,2412.608,1301.5,1.888,0.15,0.688,1.05,0,Hydro:1、Cryo:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シトラリ(灰燼以外)+雲菫+万葉(翠緑4),86846.27,1989.014,1301.5,2.104,0.3,0.7539999,1.05,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
弓蔵(R5),しめ縄4,攻撃%+攻撃%+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86844.05,2358.775,1301.5,2.838,0.7,0.688,1.45,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),しめ縄4,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86840.79,2358.775,1301.5,2.838,0.7,0.688,1.45,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
弾弓(R5),辰砂4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,86837.8,1703.53,1301.5,2.804,0.9,1.154,0.75,0,Hydro:2、Geo:2、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),辰砂4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,86837.8,1703.53,1301.5,2.804,0.9,1.154,0.75,0,Hydro:2、Geo:2、,0,0.71:1.42,0.04:0.92,1
飛雷の鳴弦,しめ縄+ファントム,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86824.95,2412.608,1301.5,2.088,0.7,0.688,0.7,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+水仙の夢,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86824.95,2412.608,1301.5,2.088,0.7,0.838,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+沈淪,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86824.95,2412.608,1301.5,2.088,0.7,0.838,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム+辰砂,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86824.95,2412.608,1301.5,2.088,0.7,0.688,0.7,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86824.95,2412.608,1301.5,2.088,0.7,0.838,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86824.95,2412.608,1301.5,2.088,0.7,0.838,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+攻撃%,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),86814.22,3503.038,1301.5,1.904,0.3,1.054,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,86797.98,2248.988,1301.5,2.188,0.9,0.438,0.85,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
弓蔵(R5),辰砂4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,86785.32,2748.055,1301.5,2.538,0.9,0.688,0.95,0,Hydro:2、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),辰砂4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,86782.07,2748.055,1301.5,2.538,0.9,0.688,0.95,0,Hydro:2、Geo:2、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,辰砂4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+雲菫,86763.54,2848.928,1301.5,1.738,0.9,0.288,0.55,0,Hydro:2、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,86734.48,2476.238,1301.5,2.088,0.55,0.988,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,86734.48,2476.238,1301.5,2.088,0.55,0.988,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,86696.2,3699.382,1301.5,1.838,0.15,0.838,0.85,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,86672.38,3079.444,1301.5,2.354,0.75,1.054,0.55,0,Pyro:1、Hydro:2、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心率,マーヴィカ(灰燼以外、戦意200時)+雲菫+万葉(翠緑4),86638.01,2052.644,1301.5,2.304,0.7,1.054,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,86620.23,1825.394,1301.5,2.704,0.55,1.304,0.85,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,86620.23,1825.394,1301.5,2.704,0.55,1.304,0.85,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
弓蔵(R5),水仙の夢4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,86618.57,2415.545,1301.5,2.838,0.9,0.988,0.95,0,Hydro:2、Geo:2、,0,0.56:1.11,0.19:0.61,1
破魔の弓(R5、2倍),しめ縄4,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,86618.21,1969.735,1301.5,3.344,0.9,1.154,1.29,0,Hydro:2、Geo:2、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),水仙の夢4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,86615.33,2415.545,1301.5,2.838,0.9,0.988,0.95,0,Hydro:2、Geo:2、,0,0.55:1.12,0.50:0.00,1
破魔の弓(R5、2倍),しめ縄4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,86614.97,1969.735,1301.5,3.344,0.9,1.154,1.29,0,Hydro:2、Geo:2、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+シロネン(灰燼以外、2凸、2色以上)+雲菫,86586.3,1825.394,1301.5,2.304,0.15,1.304,0.85,0,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心率,シトラリ(灰燼以外)+シロネン(灰燼4、2凸、2色以上)+雲菫,86586.3,1825.394,1301.5,2.304,0.15,1.304,0.85,0,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
弓蔵(R5),しめ縄4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,86551.27,3190.799,1301.5,3.004,0.4,1.154,1.45,0,Pyro:2、Hydro:1、Geo:1、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),しめ縄4,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,86548.03,3190.799,1301.5,3.004,0.4,1.154,1.45,0,Pyro:2、Hydro:1、Geo:1、,0,0.55:1.12,0.50:0.00,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,86512.58,3603.028,1301.5,1.388,0.15,0.688,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),86501.64,3275.788,1301.5,1.438,0.3,0.438,0.7,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),86501.64,3275.788,1301.5,1.438,0.3,0.438,0.7,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),86501.64,3275.788,1301.5,1.438,0.3,0.588,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),86404.54,3306.694,0,2.554,0.7,1.454,0.4,0,Pyro:2、Hydro:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
弾弓(R5),しめ縄4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),86395.78,2670.36,1301.5,1.838,0.3,0.288,1.25,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.35:0.30,1
弾弓(R5),しめ縄4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+雲菫+万葉(翠緑4),86395.78,2670.36,1301.5,1.838,0.3,0.288,1.25,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.71:1.42,0.04:0.92,1
弓蔵(R5),しめ縄4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+雲菫+万葉(翠緑4),86394.46,1980.849,1301.5,2.904,0.3,1.154,1.45,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
弓蔵(R5),しめ縄4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+雲菫+万葉(翠緑4),86391.23,1980.849,1301.5,2.904,0.3,1.154,1.45,0,Hydro:1、Cryo:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
天空弓,水仙の夢4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,86382.16,2438.45,1301.5,2.038,0.9,0.988,0.15,0,Hydro:2、Geo:2、,0,0.72:1.43,0.45:0.11,1
天空弓,水仙の夢4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,86382.16,2438.45,1301.5,2.038,0.9,0.988,0.15,0,Hydro:2、Geo:2、,0,0.72:1.43,0.13:0.73,1
天空弓,しめ縄4,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86352.64,2370.2,1301.5,2.038,0.7,0.688,0.65,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.43,0.45:0.11,1
天空弓,しめ縄4,攻撃%+攻撃%+会心率,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86352.64,2370.2,1301.5,2.038,0.7,0.688,0.65,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.72:1.43,0.13:0.73,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心率,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),86338.1,3079.444,0,2.704,0.7,1.304,0.7,0,Pyro:2、Hydro:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心率,シトラリ(灰燼4)+雲菫+鍾離,86333.7,1989.014,1301.5,2.354,0.15,1.154,1.05,-0.2,Hydro:1、Cryo:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
弓蔵(R5),しめ縄4,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+雲菫,86328.39,3365.975,1301.5,2.754,0.15,1.154,1.45,0,Pyro:1、Hydro:1、Geo:2、,0,0.40:0.80,0.35:0.30,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+攻撃%,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,86321.44,3439.408,1301.5,2.204,0,1.154,1.05,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,86262.94,2152.634,1301.5,2.254,0.55,1.154,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,86262.94,2152.634,1301.5,2.254,0.55,1.154,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢4,攻撃%+攻撃%+会心率,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,86205.38,3503.038,1301.5,1.538,0,0.988,0.55,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄4,攻撃%+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,86194.48,3439.408,1301.5,2.088,0.75,0.288,1.05,0,Pyro:1、Hydro:2、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),86141.79,2576.228,1301.5,1.938,0.7,0.688,0.55,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+ファントム,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.154,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+水仙の夢,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.304,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.304,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.154,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.304,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.304,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+ファントム,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.154,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+水仙の夢,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.304,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,しめ縄+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.304,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.154,0.7,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,水仙の夢+辰砂,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.304,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,辰砂+沈淪,攻撃%+水バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+雲菫,86096.88,1989.014,1301.5,2.404,0.55,1.304,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム4,攻撃%+水バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),86094.42,3275.788,0,2.354,1.05,0.7539999,0.55,0,Pyro:1、Hydro:2、Anemo:1、,0,0.75:1.49,0.34:0.33,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+水バフ+会心ダメージ,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+雲菫,86056.63,3406.684,1301.5,2.104,0.4,1.154,0.55,0,Pyro:2、Hydro:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄4,攻撃%+水バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+万葉(翠緑4),86009.51,3015.814,0,2.354,0.3,1.154,0.9,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム+水仙の夢,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,85983.13,2852.194,1301.5,2.004,0,1.304,0.7,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,ファントム+沈淪,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,85983.13,2852.194,1301.5,2.004,0,1.304,0.7,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢+沈淪,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+ベネット(西風、旧貴族)+雲菫,85983.13,2852.194,1301.5,2.004,0,1.454,0.55,0,Pyro:1、Hydro:1、Cryo:1、Geo:1、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,85966.78,2852.194,1301.5,2.504,0.75,0.904,0.85,0,Pyro:1、Hydro:2、Geo:1、,0,0.55:1.78,0.50:0.00,1
天空弓,辰砂4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,85935.34,2838.2,1301.5,1.738,0.9,0.688,0.15,0,Hydro:2、Geo:2、,0,0.72:1.43,0.45:0.11,1
天空弓,辰砂4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,85935.34,2838.2,1301.5,1.738,0.9,0.688,0.15,0,Hydro:2、Geo:2、,0,0.72:1.43,0.13:0.73,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼4)+シロネン(灰燼以外、2凸、2色以上)+雲菫,85921.77,2052.644,1301.5,2.154,0.15,1.454,0.55,0,Hydro:1、Cryo:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,水仙の夢4,攻撃%+水バフ+会心ダメージ,シトラリ(灰燼以外)+シロネン(灰燼4、2凸、2色以上)+雲菫,85921.77,2052.644,1301.5,2.154,0.15,1.454,0.55,0,Hydro:1、Cryo:1、Geo:2、,0,0.55:1.78,0.50:0.00,1
飛雷の鳴弦,しめ縄+辰砂,攻撃%+水バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+雲菫,85902.27,2576.228,1301.5,2.604,0.9,1.154,0.55,0,Hydro:2、Geo:2、,0,0.55:1.16,0.50:0.00,1
飛雷の鳴弦,沈淪4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),85858.04,3503.038,0,2.238,0.7,0.838,0.7,0,Pyro:2、Hydro:1、Anemo:1、,0,0.72:1.44,0.36:0.28,1
飛雷の鳴弦,ファントム4,攻撃%+攻撃%+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+雲菫,85818.15,3699.382,1301.5,1.738,0.75,0.288,0.7,0,Pyro:1、Hydro:2、Geo:1、,0,0.75:1.49,0.34:0.33,1
飛雷の鳴弦,沈淪4,攻撃%+水バフ+攻撃%,マーヴィカ(灰燼4、戦意200時)+雲菫+万葉(翠緑4),85815.44,2248.988,1301.5,2.854,0.7,1.304,0.85,0,Pyro:1、Hydro:1、Geo:1、Anemo:1、,0,0.55:1.16,0.50:0.00,1
