武器,聖遺物セット,聖遺物メイン,バフキャラ,爆発一発目期待値,爆発通常合計期待値,願力,爆発一発目倍率,元チャ,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ爆発,耐性ダウン,耐性ダウン計算後,パーティ元素,熟知,率ダメ,サブステ,スコア
赤砂の杖(スキル命中3),ファントム+金メッキ,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),116272,35186,38,9.87,1.32,3733,0,1.864,0.6,0.994,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,180,0.85:1.70,0.21:0.58,1
赤砂の杖(スキル命中3),金メッキ4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),116272,35186,38,9.87,1.32,3733,0,1.864,0.6,0.994,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,180,0.85:1.70,0.21:0.58,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),116260,28890,36,9.73,1.52,2665,0,2.024,0.3,1.074,0.65,0,0.575,Electro:2、Anemo:1、Dendro:1、,487,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元チャ+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),116222,35170,38,9.87,2.038,2393,0,2.4947,0.9,0.8152001,0.7795,0,0.575,Hydro:1、Electro:2、Anemo:1、,287,0.85:1.70,0.21:0.58,1
護摩(HP50%以上),絶縁4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),116205,35165,38,9.87,1.52,3562,0,2.158,0.9,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.64:1.28,0.44:0.12,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),116185,35159,38,9.87,1.52,2648,0,2.158,0.9,0.608,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,474,0.85:1.70,0.21:0.58,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116180,35158,38,9.87,1.52,3953,0,1.744,0.42,0.674,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116180,35158,38,9.87,1.52,3953,0,1.744,0.42,0.674,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.67:1.33,0.08:0.83,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),116166,35154,38,9.87,1.52,3469,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,287,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),116166,35154,38,9.87,1.52,3469,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,287,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中3),絶縁4,元チャ+元素熟知+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),116163,33781,36,9.73,2.038,2724,0,2.1947,0.6,0.8152001,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,337,0.95:1.50,0.00:1.00,1
死闘の槍(R5、敵2以上),ファントム4,攻撃%+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),116114,33767,36,9.73,1.32,3151,0,1.448,1.05,0.128,0.27,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.92:1.84,0.14:0.72,1
赤砂の杖(スキル命中3),ファントム4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),116102,35134,38,9.87,1.32,3469,0,2.014,0.75,0.994,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,287,1.00:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),116095,35132,38,9.87,1.52,3469,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,287,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),116095,35132,38,9.87,1.52,3469,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,287,0.80:1.50,0.00:1.00,1
死闘の槍(R5、敵2以上),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),116084,35129,38,9.87,2.038,2524,0,2.4947,0.9,0.8152001,0.7795,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.88:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),ファントム4,元チャ+雷バフ+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+ベネット(西風、旧貴族),116078,33757,36,9.73,1.838,2879,0,2.2212,0.75,1.2012,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.85:1.50,0.00:1.00,1
草薙の稲光,ファントム4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),116061,35122,38,9.87,2.689,4055,0,2.0956,0.75,1.0756,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.47,0.33:0.35,1
草薙の稲光,ファントム4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),116061,35122,38,9.87,2.689,4055,0,2.0956,0.75,1.0756,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.47,0.01:0.97,1
草薙の稲光,絶縁4,元チャ+元素熟知+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116041,35116,38,9.87,2.889,3667,0,2.44785,0.3,1.1556,0.99225,0,0.575,Pyro:1、Electro:2、Anemo:1、,287,0.56:1.11,0.19:0.61,1
赤砂の杖(スキル命中3),ファントム+絶縁,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),116037,35114,38,9.87,1.52,3624,0,1.944,0.6,1.074,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.85:1.70,0.21:0.58,1
草薙の稲光,絶縁4,元チャ+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),116037,35114,38,9.87,2.889,3667,0,2.44785,0.3,1.1556,0.99225,0,0.575,Pyro:1、Electro:2、Anemo:1、,287,0.55:1.12,0.50:0.00,1
フィヨルド(R5),ファントム4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),116008,35106,38,9.87,1.32,3431,0,2.014,0.75,0.994,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,340,0.87:1.75,0.19:0.63,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),115999,35103,38,9.87,1.52,4424,0,2.128,0.87,0.608,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),115999,35103,38,9.87,1.52,4424,0,2.128,0.87,0.608,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.67:1.33,0.08:0.83,1
和璞鳶,ファントム4,元チャ+雷バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+万葉(翠緑4),115984,33730,36,9.73,1.838,2651,0,2.2412,1.17,0.8012,0.27,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.94:1.50,0.00:1.00,1
ひれ長(R5),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),115970,37718,42,10.15,2.038,3761,0,2.2667,0,0.8152001,1.4515,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.56:1.11,0.19:0.61,1
ひれ長(R5),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),115966,37717,42,10.15,2.038,3761,0,2.2667,0,0.8152001,1.4515,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.55:1.12,0.50:0.00,1
ひれ長(R5),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),115958,35090,38,9.87,2.038,3761,0,2.8667,0.6,0.8152001,1.4515,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.63:1.26,0.43:0.14,1
ひれ長(R5),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),115958,35090,38,9.87,2.038,3761,0,2.8667,0.6,0.8152001,1.4515,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.63:1.26,0.12:0.76,1
赤砂の杖(スキル命中3),絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),115942,35086,38,9.87,2.038,3624,0,2.6607,0.6,1.2812,0.7795,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.70:1.39,0.05:0.89,1
護摩(HP50%以上),ファントム4,攻撃%+雷バフ+攻撃%,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),115930,37705,42,10.15,1.32,3121,0,2.014,0.75,0.994,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.75:1.49,0.34:0.33,1
護摩(HP50%以上),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115910,35076,38,9.87,2.038,3329,0,2.0607,0,1.2812,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.72:1.44,0.36:0.28,1
護摩(HP50%以上),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115910,35076,38,9.87,2.038,3329,0,2.0607,0,1.2812,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.72:1.44,0.36:0.28,1
赤砂の杖(スキル命中3),ファントム4,元素熟知+雷バフ+会心ダメージ,ジン(翠緑4)+フリーナ(フル)+ベネット(西風、旧貴族),115903,36403,40,10.01,1.32,2724,0,1.614,0.75,0.594,0.27,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,337,0.96:1.91,0.11:0.79,1
赤砂の杖(スキル命中3),ファントム4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),115894,37694,42,10.15,1.838,2549,0,1.7552,0.75,0.7352,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.96:1.91,0.11:0.79,1
草薙の稲光,絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),115893,35071,38,9.87,2.371,3530,0,2.57715,0.3,1.4144,0.86275,0,0.575,Pyro:1、Electro:2、Anemo:1、,287,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),115889,35070,38,9.87,2.371,3530,0,2.57715,0.3,1.4144,0.86275,0,0.575,Pyro:1、Electro:2、Anemo:1、,287,0.55:1.12,0.50:0.00,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),115879,37689,42,10.15,1.52,4424,0,1.378,0.12,0.608,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),115879,37689,42,10.15,1.52,4424,0,1.378,0.12,0.608,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.67:1.33,0.08:0.83,1
赤砂の杖(スキル命中3),ファントム+金メッキ,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),115862,35061,38,9.87,1.32,2657,0,2.164,0.9,0.994,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,180,0.95:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),金メッキ4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),115862,35061,38,9.87,1.32,2657,0,2.164,0.9,0.994,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,180,0.95:1.50,0.00:1.00,1
和璞鳶,ファントム4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),115837,35054,38,9.87,1.32,3953,0,1.734,0.87,0.594,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.94:1.50,0.00:1.00,1
ひれ長(R5),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),115833,33686,36,9.73,1.52,2937,0,2.996,0.6,1.074,1.322,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.63:1.26,0.43:0.14,1
ひれ長(R5),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),115833,33686,36,9.73,1.52,2937,0,2.996,0.6,1.074,1.322,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.63:1.26,0.12:0.76,1
赤砂の杖(スキル命中3),絶縁4,元チャ+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),115805,37665,42,10.15,2.038,3469,0,1.5947,0,0.8152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,287,0.78:1.55,0.29:0.43,1
死闘の槍(R5、敵2以上),ファントム4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),115780,35037,38,9.87,1.32,3214,0,2.014,0.75,0.994,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,287,0.92:1.84,0.14:0.72,1
草薙の稲光,絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),115775,35035,38,9.87,2.371,3970,0,2.17715,0.3,1.0144,0.86275,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.56:1.11,0.19:0.61,1
死闘の槍(R5、敵2以上),ファントム4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ(フル),115771,37654,42,10.15,1.32,2893,0,1.548,0.75,0.528,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.92:1.84,0.14:0.72,1
草薙の稲光,絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),115771,35034,38,9.87,2.371,3970,0,2.17715,0.3,1.0144,0.86275,0,0.575,Pyro:1、Electro:2、Anemo:1、,100,0.55:1.12,0.50:0.00,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+モナ(max),115761,35031,38,9.87,1.52,3322,0,1.978,0.72,0.608,0.65,0,0.565,Hydro:1、Electro:2、Geo:1、,100,0.74:1.48,0.32:0.36,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+モナ(max),115761,35031,38,9.87,1.52,3322,0,1.978,0.72,0.608,0.65,0,0.565,Hydro:1、Electro:2、Geo:1、,100,0.74:1.48,0.01:0.98,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+モナ(max),115761,35031,38,9.87,1.52,3322,0,1.978,0.72,0.608,0.65,0,0.565,Hydro:1、Electro:2、Geo:1、,100,0.74:1.48,0.32:0.36,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+モナ(max),115761,35031,38,9.87,1.52,3322,0,1.978,0.72,0.608,0.65,0,0.565,Hydro:1、Electro:2、Geo:1、,100,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),115740,35025,38,9.87,1.52,3583,0,2.474,0.75,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+ベネット(西風、旧貴族),115740,35025,38,9.87,1.52,3583,0,2.474,0.75,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.74:1.48,0.01:0.98,1
赤砂の杖(スキル命中3),絶縁4,元チャ+元素熟知+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),115734,37642,42,10.15,2.038,3469,0,1.5947,0,0.8152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,287,0.80:1.50,0.00:1.00,1
和璞鳶,絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+モナ(max),115727,37639,42,10.15,2.038,2851,0,2.3147,0.72,0.8152001,0.7795,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.74:1.48,0.32:0.36,1
和璞鳶,絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+モナ(max),115727,37639,42,10.15,2.038,2851,0,2.3147,0.72,0.8152001,0.7795,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.74:1.48,0.01:0.98,1
赤砂の杖(スキル命中3),絶縁4,元素熟知+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(max),115725,35020,38,9.87,1.52,3724,0,1.858,0.6,0.608,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,474,0.85:1.70,0.21:0.58,1
赤砂の杖(スキル命中3),ファントム4,攻撃%+雷バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+モナ(max),115712,33650,36,9.73,1.32,3289,0,2.214,1.35,0.594,0.27,0,0.45,Pyro:1、Hydro:2、Electro:1、,150,1.00:1.50,0.00:1.00,1
護摩(HP50%以上),絶縁4,元チャ+攻撃%+会心率,ベネット(西風、旧貴族)+モナ(max)+万葉(翠緑4),115705,33648,36,9.73,2.038,2948,0,2.0947,0.9,0.4152001,0.7795,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.80:1.59,0.29:0.43,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+モナ(max),115671,35004,38,9.87,1.52,2549,0,2.324,0.6,1.074,0.65,0,0.565,Hydro:1、Electro:2、Geo:1、,100,0.85:1.70,0.21:0.58,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+モナ(max),115671,35004,38,9.87,1.52,2549,0,2.324,0.6,1.074,0.65,0,0.565,Hydro:1、Electro:2、Geo:1、,100,0.85:1.70,0.21:0.58,1
ひれ長(R5),ファントム4,攻撃%+雷バフ+会心ダメージ,ジン(翠緑4)+フリーナ(フル)+ベネット(西風、旧貴族),115665,36329,40,10.01,1.32,2937,0,2.286,0.75,0.594,0.942,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.74:1.47,0.33:0.35,1
ひれ長(R5),ファントム4,攻撃%+雷バフ+会心率,ジン(翠緑4)+フリーナ(フル)+ベネット(西風、旧貴族),115665,36329,40,10.01,1.32,2937,0,2.286,0.75,0.594,0.942,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,150,0.74:1.47,0.01:0.97,1
和璞鳶,絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),115648,34997,38,9.87,2.038,2380,0,3.0807,1.02,1.2812,0.7795,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.74:1.48,0.32:0.36,1
和璞鳶,絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+モナ(max)+万葉(翠緑4),115648,34997,38,9.87,2.038,2380,0,3.0807,1.02,1.2812,0.7795,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.74:1.48,0.01:0.98,1
ひれ長(R5),ファントム4,攻撃%+雷バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+モナ(max),115645,33631,36,9.73,1.32,2937,0,2.886,1.35,0.594,0.942,0,0.45,Pyro:1、Hydro:2、Electro:1、,150,0.81:1.62,0.25:0.50,1
赤砂の杖(スキル命中3),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115606,34984,38,9.87,2.038,3624,0,1.5947,0,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中3),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115606,34984,38,9.87,2.038,3624,0,1.5947,0,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.78:1.55,0.29:0.43,1
和璞鳶,絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),115592,33615,36,9.73,2.038,2651,0,2.7807,0.72,1.2812,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.74:1.48,0.32:0.36,1
和璞鳶,絶縁4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(max),115592,33615,36,9.73,2.038,2651,0,2.7807,0.72,1.2812,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,150,0.74:1.48,0.01:0.98,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ナヒーダ(深林4)+ベネット(西風、旧貴族),115588,28572,34,9.59,1.52,3151,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:1、Geo:1、Dendro:1、,350,0.78:1.55,0.29:0.43,1
和璞鳶,ファントム4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ(フル)+モナ(max),115549,33603,36,9.73,1.32,2962,0,2.268,1.47,0.528,0.27,0,0.565,Hydro:2、Electro:1、Geo:1、,150,0.78:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115535,34962,38,9.87,2.038,3624,0,1.5947,0,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),115535,34962,38,9.87,2.038,3624,0,1.5947,0,0.8152001,0.7795,0,0.565,Pyro:1、Electro:2、Geo:1、,100,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中3),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ナヒーダ(深林4)+ベネット(西風、旧貴族),115517,28555,34,9.59,1.52,3151,0,1.724,0,1.074,0.65,0,0.565,Pyro:1、Electro:1、Geo:1、Dendro:1、,350,0.80:1.50,0.00:1.00,1
