武器,聖遺物セット,聖遺物メイン,バフキャラ,爆発一発目期待値,爆発通常合計期待値,願力,爆発一発目倍率,元チャ,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ爆発,耐性ダウン,耐性ダウン計算後,パーティ元素,熟知,率ダメ,サブステ,スコア
死闘の槍(R5、敵2以上),ファントム+絶縁,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),105138,31816,38,9.87,2.038,3103,0,1.8512,0.3,1.2812,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵2以上),ファントム+絶縁,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),105138,31816,38,9.87,2.038,3103,0,1.8512,0.3,1.2812,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.01:0.98,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+万葉(翠緑4),105135,30575,36,9.73,1.52,2948,0,1.954,0.63,0.674,0.65,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.76:1.52,0.32:0.36,1
ひれ長(R5),絶縁4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),105133,30574,36,9.73,2.038,2491,0,3.0327,0.3,1.2812,1.4515,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
ひれ長(R5),絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),105129,30573,36,9.73,2.038,2491,0,3.0327,0.3,1.2812,1.4515,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
草薙の稲光,ファントム+絶縁,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),105127,31813,38,9.87,2.371,3838,0,1.9844,0.3,1.4144,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,ファントム+絶縁,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),105123,31812,38,9.87,2.371,3838,0,1.9844,0.3,1.4144,0.27,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.55:1.12,0.50:0.00,1
和璞鳶,ファントム4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+フリーナ,105123,34190,42,10.15,1.32,2710,0,1.734,0.47,0.994,0.27,0,0.575,Hydro:1、Electro:2、Anemo:1、,0,0.85:1.69,0.22:0.57,1
護摩(HP50%以上),ファントム4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ+ベネット(西風、旧貴族),105105,31806,38,9.87,1.838,3197,0,1.8212,0.35,1.2012,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.90:1.80,0.49:0.02,1
護摩(HP50%以上),ファントム4,元チャ+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ+ベネット(西風、旧貴族),105105,31806,38,9.87,1.838,3197,0,1.8212,0.35,1.2012,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.90:1.80,0.18:0.64,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),105105,30566,36,9.73,1.52,2948,0,2.054,0.33,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.63:1.78,0.50:0.00,1
草薙の稲光,絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),105104,31806,38,9.87,2.371,3838,0,2.60715,0.33,1.4144,0.86275,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.60:1.19,0.47:0.07,1
草薙の稲光,絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),105104,31806,38,9.87,2.371,3838,0,2.60715,0.33,1.4144,0.86275,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.60:1.19,0.15:0.69,1
草薙の稲光,絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),105094,34181,42,10.15,2.371,3398,0,2.27715,0,1.4144,0.86275,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),105090,34180,42,10.15,2.371,3398,0,2.27715,0,1.4144,0.86275,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.55:1.12,0.50:0.00,1
護摩(HP50%以上),絶縁4,元チャ+雷バフ+攻撃%,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),105057,30552,36,9.73,2.038,2948,0,2.3607,0.3,1.2812,0.7795,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.16,0.50:0.00,1
護摩(HP50%以上),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),105044,31788,38,9.87,2.038,3638,0,1.4947,0.3,0.4152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.72:1.44,0.36:0.28,1
赤砂の杖(スキル命中1),絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),105032,31784,38,9.87,2.038,3365,0,1.4947,0.3,0.4152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.78:1.55,0.29:0.43,1
草薙の稲光,絶縁4,元チャ+元素熟知+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),105019,34157,42,10.15,2.889,3535,0,2.14785,0,1.1556,0.99225,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+元素熟知+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),105016,34155,42,10.15,2.889,3535,0,2.14785,0,1.1556,0.99225,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.55:1.12,0.50:0.00,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),105011,34154,42,10.15,2.038,3230,0,1.6607,0,0.8812001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),105011,34154,42,10.15,2.038,3230,0,1.6607,0,0.8812001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.74:1.48,0.01:0.98,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),104999,31774,38,9.87,1.52,2931,0,1.914,0.19,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,100,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中1),絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),104968,31765,38,9.87,2.038,3365,0,1.4947,0.3,0.4152001,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.80:1.50,0.00:1.00,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+香菱(6凸),104961,32967,40,10.01,2.889,3176,0,2.61385,0,1.6216,0.99225,0,0.565,Pyro:2、Electro:1、Geo:1、,0,0.56:1.11,0.19:0.61,1
護摩(HP50%以上),ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),104960,30524,36,9.73,1.32,3388,0,1.148,0.35,0.528,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.90:1.80,0.49:0.02,1
護摩(HP50%以上),ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),104960,30524,36,9.73,1.32,3388,0,1.148,0.35,0.528,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.90:1.80,0.18:0.64,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+香菱(6凸),104957,32966,40,10.01,2.889,3176,0,2.61385,0,1.6216,0.99225,0,0.565,Pyro:2、Electro:1、Geo:1、,0,0.55:1.12,0.50:0.00,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),104955,31761,38,9.87,2.889,3975,0,2.47785,0.33,1.1556,0.99225,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.60:1.19,0.47:0.07,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),104955,31761,38,9.87,2.889,3975,0,2.47785,0.33,1.1556,0.99225,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.60:1.19,0.15:0.69,1
漁獲(R5),絶縁4,元素熟知+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),104944,31757,38,9.87,1.979,3312,0,2.17635,0.3,0.7916,1.08475,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.62:1.23,0.45:0.11,1
漁獲(R5),絶縁4,元素熟知+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),104944,31757,38,9.87,1.979,3312,0,2.17635,0.3,0.7916,1.08475,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.62:1.23,0.13:0.73,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),104934,31755,38,9.87,1.52,2931,0,1.914,0.19,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,100,0.80:1.50,0.00:1.00,1
和璞鳶,ファントム4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ+ベネット(西風、旧貴族),104900,31744,38,9.87,1.32,4283,0,1.268,0.47,0.528,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.85:1.69,0.22:0.57,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),104878,30500,36,9.73,2.038,2540,0,2.3907,0.33,1.2812,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.78:1.56,0.28:0.44,1
赤砂の杖(スキル命中1),絶縁4,元チャ+雷バフ+元素熟知,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),104837,31725,38,9.87,2.038,3105,0,2.3607,0.3,1.2812,0.7795,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.62:1.24,0.13:0.74,1
死闘の槍(R5、敵1のみ),絶縁4,元チャ+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),104796,30476,36,9.73,2.038,2540,0,2.3907,0.33,1.2812,0.7795,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.81:1.50,0.00:1.00,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+モナ(5/9秒平均),104795,31713,38,9.87,1.52,3638,0,2.054,0.33,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.63:1.78,0.50:0.00,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),104783,31709,38,9.87,1.52,3775,0,1.258,0,0.608,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),104783,31709,38,9.87,1.52,3775,0,1.258,0,0.608,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.78:1.55,0.29:0.43,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),104778,32909,40,10.01,1.52,3621,0,1.914,0.19,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.78:1.55,0.29:0.43,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),104771,30469,36,9.73,2.889,3285,0,2.04785,0.3,0.7556,0.99225,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),104768,30468,36,9.73,2.889,3285,0,2.04785,0.3,0.7556,0.99225,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
漁獲(R5),絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),104763,30466,36,9.73,2.497,2622,0,2.51305,0.3,0.9988,1.21425,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.62:1.23,0.45:0.11,1
漁獲(R5),絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),104763,30466,36,9.73,2.497,2622,0,2.51305,0.3,0.9988,1.21425,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.62:1.23,0.13:0.73,1
赤砂の杖(スキル命中1),ファントム4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ+ベネット(西風、旧貴族),104737,31695,38,9.87,1.838,2956,0,1.8212,0.35,1.2012,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.96:1.91,0.11:0.79,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+モナ(5/9秒平均),104736,30458,36,9.73,1.52,2675,0,2.054,0.33,1.074,0.65,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.82:1.63,0.25:0.51,1
護摩(HP50%以上),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),104734,31694,38,9.87,1.52,4078,0,1.258,0,0.608,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
護摩(HP50%以上),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),104734,31694,38,9.87,1.52,4078,0,1.258,0,0.608,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.72:1.44,0.36:0.28,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),104719,31689,38,9.87,1.52,3775,0,1.258,0,0.608,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),104719,31689,38,9.87,1.52,3775,0,1.258,0,0.608,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.80:1.50,0.00:1.00,1
赤砂の杖(スキル命中1),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),104714,32889,40,10.01,1.52,3621,0,1.914,0.19,1.074,0.65,0,0.45,Pyro:1、Hydro:1、Electro:2、,100,0.80:1.50,0.00:1.00,1
護摩(HP50%以上),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+モナ(5/9秒平均)+万葉(翠緑4),104697,31683,38,9.87,1.52,2549,0,2.354,0.63,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,0,0.76:1.52,0.32:0.36,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+万葉(翠緑4),104685,30444,36,9.73,1.52,3593,0,1.608,0.75,0.208,0.65,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.71:1.41,0.36:0.29,1
和璞鳶,絶縁4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+万葉(翠緑4),104685,30444,36,9.73,1.52,3593,0,1.608,0.75,0.208,0.65,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.71:1.41,0.04:0.91,1
草薙の稲光,ファントム4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),104661,30437,36,9.73,2.171,3095,0,1.9544,0.35,1.3344,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.74:1.47,0.33:0.35,1
草薙の稲光,ファントム4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+フリーナ+ベネット(西風、旧貴族),104661,30437,36,9.73,2.171,3095,0,1.9544,0.35,1.3344,0.27,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,0,0.74:1.47,0.01:0.97,1
草薙の稲光,絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),104660,30436,36,9.73,2.371,3148,0,2.17715,0.3,1.0144,0.86275,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),104656,30435,36,9.73,2.371,3148,0,2.17715,0.3,1.0144,0.86275,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
草薙の稲光,絶縁4,元チャ+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),104641,31666,38,9.87,2.889,3975,0,2.51385,0.3,1.2216,0.99225,0,0.575,Pyro:1、Electro:2、Anemo:1、,0,0.40:0.80,0.35:0.30,1
死闘の槍(R5、敵2以上),ファントム4,元チャ+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+フリーナ+ベネット(西風、旧貴族),104640,31666,38,9.87,1.838,3103,0,1.8212,0.35,1.2012,0.27,0,0.45,Pyro:1、Hydro:1、Electro:2、,0,0.92:1.84,0.14:0.72,1
和璞鳶,絶縁4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),104639,34033,42,10.15,1.52,3341,0,1.844,0.12,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,元素熟知+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ジン(翠緑4)+ベネット(西風、旧貴族),104639,34033,42,10.15,1.52,3341,0,1.844,0.12,1.074,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.67:1.33,0.08:0.83,1
護摩(HP50%以上),絶縁4,元素熟知+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ベネット(西風、旧貴族)+万葉(翠緑4),104621,31660,38,9.87,1.52,3638,0,1.558,0.3,0.608,0.65,0,0.575,Pyro:1、Electro:2、Anemo:1、,187,0.55:1.78,0.50:0.00,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),104599,30419,36,9.73,2.889,2845,0,2.51385,0.3,1.2216,0.99225,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.56:1.11,0.19:0.61,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),104597,30418,36,9.73,1.52,3122,0,1.744,0.42,0.674,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.67:1.33,0.40:0.21,1
和璞鳶,絶縁4,攻撃%+雷バフ+会心率,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),104597,30418,36,9.73,1.52,3122,0,1.744,0.42,0.674,0.65,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.67:1.33,0.08:0.83,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+万葉(翠緑4),104595,30417,36,9.73,2.889,2845,0,2.51385,0.3,1.2216,0.99225,0,0.665,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.55:1.12,0.50:0.00,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),104588,31650,38,9.87,1.52,3967,0,1.258,0,0.608,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),104588,31650,38,9.87,1.52,3967,0,1.258,0,0.608,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.01:0.98,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),104588,31650,38,9.87,1.52,3967,0,1.258,0,0.608,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族),104588,31650,38,9.87,1.52,3967,0,1.258,0,0.608,0.65,0,0.565,Pyro:1、Electro:2、Geo:1、,0,0.74:1.48,0.01:0.98,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),104578,31647,38,9.87,2.889,3474,0,2.33785,0.19,1.1556,0.99225,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,100,0.56:1.11,0.19:0.61,1
草薙の稲光,絶縁4,元チャ+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上、ヒーラー)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),104574,31646,38,9.87,2.889,3474,0,2.33785,0.19,1.1556,0.99225,0,0.565,Pyro:1、Hydro:1、Electro:1、Geo:1、,100,0.55:1.12,0.50:0.00,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+万葉(翠緑4),104570,30410,36,9.73,2.889,2845,0,2.84385,0.63,1.2216,0.99225,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.60:1.19,0.47:0.07,1
草薙の稲光,絶縁4,元チャ+雷バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+万葉(翠緑4),104570,30410,36,9.73,2.889,2845,0,2.84385,0.63,1.2216,0.99225,0,0.575,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.60:1.19,0.15:0.69,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+万葉(翠緑4)+夜蘭(終焉、9秒平均),104517,32827,40,10.01,1.52,2698,0,2.214,0.49,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.74:1.48,0.32:0.36,1
死闘の槍(R5、敵1のみ),絶縁4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+万葉(翠緑4)+夜蘭(終焉、9秒平均),104517,32827,40,10.01,1.52,2698,0,2.214,0.49,1.074,0.65,0,0.575,Hydro:1、Electro:2、Anemo:1、,100,0.74:1.48,0.01:0.98,1
