武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,倍率,加算,バフ合計,バフ共通,バフ落下,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
草薙の稲光,ファントム4,元チャ+風バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89299,1268.383,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+風バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89299,1268.383,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+風バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89299,1268.383,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,防御%+風バフ+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89295,1268.238,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,防御%+風バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89295,1268.238,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,防御%+風バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89295,1268.238,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,防御%+風バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89295,1268.238,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,HP%+風バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89295,1268.238,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,HP%+風バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89295,1268.238,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,HP%+風バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89295,1268.238,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元素熟知+風バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89295,1268.238,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,374,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元素熟知+風バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89295,1268.238,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+風バフ+攻撃%,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89253,3196.562,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,0,0.86:1.71,0.19:1.21,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+会心率,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89212,3382.22,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,0,0.83:1.66,0.22:1.16,1.6
草薙の稲光,辰砂4,攻撃%+風バフ+会心ダメージ,ジン+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89212,3382.22,4.04,9000,1.407,0,1.407,-0.4,Pyro:1、Anemo:2、None:1、,0,0.83:1.66,0.53:0.54,1.6
草薙の稲光,辰砂4,攻撃%+攻撃%+攻撃%,ジン+ファルザン(西風、完凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),89100,3237.744,4.04,9208,1.407,0,1.407,-0.4,Anemo:3、None:1、,0,0.78:1.55,0.47:0.65,1.6
草薙の稲光,ファントム4,元チャ+風バフ+会心率,ジン+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88948,1268.383,4.04,9000,2.157,0.75,1.407,-0.4,Hydro:1、Anemo:2、None:1、,0,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,元チャ+風バフ+会心ダメージ,ジン+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88948,1268.383,4.04,9000,2.157,0.75,1.407,-0.4,Hydro:1、Anemo:2、None:1、,0,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,防御%+風バフ+会心率,ジン+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88945,1268.238,4.04,9000,2.157,0.75,1.407,-0.4,Hydro:1、Anemo:2、None:1、,0,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,防御%+風バフ+会心ダメージ,ジン+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88945,1268.238,4.04,9000,2.157,0.75,1.407,-0.4,Hydro:1、Anemo:2、None:1、,0,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,HP%+風バフ+会心率,ジン+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88945,1268.238,4.04,9000,2.157,0.75,1.407,-0.4,Hydro:1、Anemo:2、None:1、,0,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,HP%+風バフ+会心ダメージ,ジン+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88945,1268.238,4.04,9000,2.157,0.75,1.407,-0.4,Hydro:1、Anemo:2、None:1、,0,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,元素熟知+風バフ+会心率,ジン+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88945,1268.238,4.04,9000,2.157,0.75,1.407,-0.4,Hydro:1、Anemo:2、None:1、,187,1.00:2.02,0.04:1.52,1.6
草薙の稲光,ファントム4,元素熟知+風バフ+会心ダメージ,ジン+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88945,1268.238,4.04,9000,2.157,0.75,1.407,-0.4,Hydro:1、Anemo:2、None:1、,187,1.00:2.02,0.35:0.90,1.6
草薙の稲光,ファントム4,元チャ+攻撃%+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+攻撃%+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+攻撃%+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+攻撃%+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+炎バフ+攻撃%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+水バフ+攻撃%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+雷バフ+攻撃%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+氷バフ+攻撃%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+岩バフ+攻撃%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+草バフ+攻撃%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,元チャ+物理バフ+攻撃%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88831,1714.345,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+防御%+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+防御%+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+防御%+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+防御%+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+HP%+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+HP%+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+HP%+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+元素熟知+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,374,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+元素熟知+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+炎バフ+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+炎バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+炎バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+炎バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+水バフ+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+水バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+水バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+水バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+雷バフ+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+雷バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+雷バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+雷バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+氷バフ+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+氷バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+氷バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+氷バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+岩バフ+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+岩バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+岩バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+岩バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+草バフ+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+草バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+草バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+草バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+物理バフ+防御%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+物理バフ+HP%,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+物理バフ+元素熟知,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,187,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+物理バフ+治癒効果,ファルザン(西風、完凸)+フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88828,1714.2,4.04,9208,2.157,0.75,1.407,0,Hydro:1、Anemo:3、,0,0.96:1.91,0.29:1.01,1.6
草薙の稲光,ファントム4,攻撃%+攻撃%+会心率,ファルザン(西風、完凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88701,2160.162,4.04,9208,1.407,0,1.407,0,Anemo:3、,0,1.00:2.22,0.14:1.32,1.6
草薙の稲光,ファントム4,攻撃%+攻撃%+会心ダメージ,ファルザン(西風、完凸)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88701,2160.162,4.04,9208,1.407,0,1.407,0,Anemo:3、,0,1.00:2.22,0.45:0.70,1.6
草薙の稲光,辰砂4,元チャ+防御%+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88444,2936.403,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,0.93:1.86,0.32:0.96,1.6
草薙の稲光,辰砂4,元チャ+防御%+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88444,2936.403,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,0.93:1.86,0.63:0.34,1.6
草薙の稲光,辰砂4,元チャ+HP%+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88444,2936.403,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,0.93:1.86,0.32:0.96,1.6
草薙の稲光,辰砂4,元チャ+HP%+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88444,2936.403,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,0,0.93:1.86,0.63:0.34,1.6
草薙の稲光,辰砂4,元チャ+元素熟知+会心率,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88444,2936.403,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,0.93:1.86,0.32:0.96,1.6
草薙の稲光,辰砂4,元チャ+元素熟知+会心ダメージ,ファルザン(西風、完凸)+ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り),88444,2936.403,4.04,9208,1.407,0,1.407,0,Pyro:1、Anemo:3、,187,0.93:1.86,0.63:0.34,1.6
