武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,熟知,率ダメ,サブステ,スコア
葦海の標(1),金メッキ+剣闘士,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128890.8,3221.7,267,1.00:2.10,0.10:1.20,1.4
葦海の標(1),金メッキ+剣闘士,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128890.8,3221.7,267,1.00:2.10,0.41:0.58,1.4
葦海の標(1),金メッキ+残響,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128890.8,3221.7,267,1.00:2.10,0.10:1.20,1.4
葦海の標(1),金メッキ+残響,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128890.8,3221.7,267,1.00:2.10,0.41:0.58,1.4
葦海の標(1),金メッキ+辰砂,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128890.8,3221.7,267,1.00:2.10,0.10:1.20,1.4
葦海の標(1),金メッキ+辰砂,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128890.8,3221.7,267,1.00:2.10,0.41:0.58,1.4
黒岩完凸(効果無し),金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128859.4,2690.68,417,1.00:2.07,0.70:0.00,1.4
雨裁,しめ縄+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128856.2,2836.84,432,0.73:1.46,0.42:0.56,1.4
雨裁,金メッキ+剣闘士,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128856.2,2836.84,432,0.73:1.46,0.42:0.56,1.4
雨裁,金メッキ+残響,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128856.2,2836.84,432,0.73:1.46,0.42:0.56,1.4
雨裁,金メッキ+辰砂,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128856.2,2836.84,432,0.73:1.46,0.42:0.56,1.4
葦海の標(1),火魔女4(1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128831.5,1985.4,100,1.00:2.10,0.10:1.20,1.4
葦海の標(1),火魔女4(1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128831.5,1985.4,100,1.00:2.10,0.41:0.58,1.4
末路(R2、30%以下),金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128800.6,3554.76,417,0.73:1.46,0.42:0.56,1.4
赤角石塵滅砕,楽団+金メッキ,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128786.6,2751.16,534,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,楽園+金メッキ,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128786.6,2751.16,534,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,しめ縄+火魔女,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128776.1,2903.08,374,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,火魔女+剣闘士,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128776.1,2903.08,374,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,火魔女+残響,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128776.1,2903.08,374,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,火魔女+辰砂,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128776.1,2903.08,374,0.95:1.90,0.64:0.12,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128754.1,1695.16,517,1.00:2.40,0.70:0.00,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲+万葉,128749.2,2058.2,317,0.90:1.79,0.25:0.89,1.4
螭龍の剣(バフ無し),金メッキ4(同元素1),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128724.6,2804.36,367,0.87:1.74,0.28:0.84,1.4
黒岩完凸(平均),ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128700.1,1935,287,1.00:2.10,0.38:0.64,1.4
雨裁,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,128687.7,2690.68,352,1.00:2.13,0.08:1.23,1.4
雨裁,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,128687.7,2690.68,352,1.00:2.13,0.40:0.61,1.4
黒岩完凸(効果無し),金メッキ4(同元素1),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128680,2804.36,367,0.87:1.74,0.56:0.28,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,128678.7,1803.4,417,1.00:2.10,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,128678.7,1803.4,417,1.00:2.10,0.41:0.58,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,128659.1,3057.9,230,1.00:2.10,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,128659.1,3057.9,230,1.00:2.10,0.41:0.58,1.4
赤角石塵滅砕,楽団+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128638.2,1695.16,260,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,楽園+金メッキ,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128638.2,1695.16,260,1.00:2.40,0.70:0.00,1.4
黒岩完凸(平均),金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,128596.9,1772.6,230,1.00:2.05,0.40:0.60,1.4
黒岩完凸(平均),金メッキ4(同元素3),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128584.4,3324.04,80,1.00:2.07,0.70:0.00,1.4
螭龍の剣(バフ無し),火魔女4(1),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128570.8,2690.68,187,1.00:2.05,0.13:1.15,1.4
螭龍の剣(バフ無し),火魔女4(1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128570.8,2690.68,187,1.00:2.05,0.44:0.53,1.4
黒岩完凸(効果無し),火魔女4(1),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128549.7,2690.68,187,1.00:2.05,0.40:0.60,1.4
雨裁,金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,128532.3,1707.64,295,0.89:1.77,0.26:0.87,1.4
雨裁,金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,128532.3,1707.64,295,0.89:1.77,0.58:0.25,1.4
雨裁,金メッキ4(同元素3),元チャ+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128488.2,3410.112,245,0.89:1.77,0.26:0.87,1.4
雨裁,金メッキ4(同元素3),元チャ+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128488.2,3410.112,245,0.89:1.77,0.58:0.25,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,128481,2751.16,417,0.95:1.90,0.64:0.12,1.4
黒岩完凸(平均),金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128477.5,2162.36,230,1.00:2.07,0.70:0.00,1.4
赤角石塵滅砕,金メッキ4(同元素3),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128472.9,3105.64,80,1.00:2.21,0.49:0.43,1.4
赤角石塵滅砕,金メッキ4(同元素3),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128460.6,2049.64,367,1.00:2.40,0.70:0.00,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,128447.1,2869.32,180,1.00:2.40,0.70:0.00,1.4
螭龍の剣(バフ無し),火魔女4(1),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128442,2690.68,187,0.87:1.74,0.28:0.84,1.4
赤角石塵滅砕,金メッキ4(同元素2),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲+万葉,128425.2,1762.68,317,0.95:1.90,0.64:0.12,1.4
黒岩完凸(効果無し),火魔女4(1),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128397.5,2690.68,187,0.87:1.74,0.56:0.28,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+攻撃%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128360,3262.624,367,0.95:1.90,0.64:0.12,1.4
雨裁,ファントム4,元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,128323,2690.68,165,1.00:2.13,0.08:1.23,1.4
雨裁,ファントム4,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,128323,2690.68,165,1.00:2.13,0.40:0.61,1.4
末路,ファントム4,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128297,3509.26,374,0.91:1.82,0.24:0.92,1.4
雨裁,火魔女+楽団,元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128269.1,2853.08,345,0.89:1.77,0.26:0.87,1.4
雨裁,火魔女+楽団,元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128269.1,2853.08,345,0.89:1.77,0.58:0.25,1.4
雨裁,火魔女+金メッキ,元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128269.1,2853.08,345,0.89:1.77,0.26:0.87,1.4
雨裁,火魔女+金メッキ,元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128269.1,2853.08,345,0.89:1.77,0.58:0.25,1.4
雨裁,火魔女+楽園,元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128269.1,2853.08,345,0.89:1.77,0.26:0.87,1.4
雨裁,火魔女+楽園,元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128269.1,2853.08,345,0.89:1.77,0.58:0.25,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,128183.6,1930.8,367,1.00:2.10,0.41:0.58,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,128183.5,1930.8,367,1.00:2.10,0.10:1.20,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128141.5,1813.32,280,1.00:2.21,0.49:0.43,1.4
末路,金メッキ4(同元素0),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128106.1,3509.26,417,0.89:1.77,0.26:0.87,1.4
末路,金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128106.1,3509.26,417,0.89:1.77,0.58:0.25,1.4
裁断,火魔女4(1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128097.5,2106.84,100,1.00:1.99,0.15:1.09,1.4
裁断,火魔女4(1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),128097.5,2106.84,100,1.00:1.99,0.47:0.47,1.4
裁断,金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,128072.3,2048.28,180,1.00:1.99,0.15:1.09,1.4
裁断,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,128072.3,2048.28,180,1.00:1.99,0.47:0.47,1.4
裁断,しめ縄+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128053.8,3371.52,267,0.84:1.68,0.31:0.78,1.4
裁断,金メッキ+剣闘士,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128053.8,3371.52,267,0.84:1.68,0.31:0.78,1.4
裁断,金メッキ+残響,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128053.8,3371.52,267,0.84:1.68,0.31:0.78,1.4
裁断,金メッキ+辰砂,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),128053.8,3371.52,267,0.84:1.68,0.31:0.78,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),127975.4,2112.8,467,1.00:2.10,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),127975.4,2112.8,467,1.00:2.10,0.41:0.58,1.4
末路(R2、30%以下),金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),127972.1,2482.26,330,0.89:1.77,0.26:0.87,1.4
末路(R2、30%以下),金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),127972.1,2482.26,330,0.89:1.77,0.58:0.25,1.4
雨裁,ファントム4,元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,127957.6,1480.28,165,1.00:2.13,0.08:1.23,1.4
雨裁,ファントム4,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,127957.6,1480.28,165,1.00:2.13,0.40:0.61,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),127939.6,3367.3,280,1.00:2.10,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),127939.6,3367.3,280,1.00:2.10,0.41:0.58,1.4
赤角石塵滅砕,金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),127937.9,3156.28,230,1.00:2.40,0.70:0.00,1.4
葦海の標(1),ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲+万葉,127894.8,1803.4,187,1.00:2.15,0.07:1.25,1.4
雨裁,しめ縄+火魔女,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127864.4,2836.84,352,0.73:1.46,0.42:0.56,1.4
雨裁,火魔女+剣闘士,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127864.4,2836.84,352,0.73:1.46,0.42:0.56,1.4
雨裁,火魔女+残響,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127864.4,2836.84,352,0.73:1.46,0.42:0.56,1.4
雨裁,火魔女+辰砂,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127864.4,2836.84,352,0.73:1.46,0.42:0.56,1.4
黒岩完凸(平均),金メッキ4(同元素0),元チャ+元素バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127861,3361.392,230,0.87:1.74,0.56:0.28,1.4
葦海の標(1),しめ縄+火魔女,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127860.7,3221.7,374,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+剣闘士,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127860.7,3221.7,374,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+残響,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127860.7,3221.7,374,0.90:1.79,0.25:0.89,1.4
葦海の標(1),火魔女+辰砂,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127860.7,3221.7,374,0.90:1.79,0.25:0.89,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),127858.6,2240.2,417,1.00:2.10,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),127858.6,2240.2,417,1.00:2.10,0.41:0.58,1.4
葦海の標(1),楽団+金メッキ,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127838.6,3057.9,534,0.90:1.79,0.25:0.89,1.4
葦海の標(1),楽園+金メッキ,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127838.6,3057.9,534,0.90:1.79,0.25:0.89,1.4
裁断,しめ縄+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127819.7,3371.52,267,1.00:1.99,0.15:1.09,1.4
裁断,しめ縄+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127819.7,3371.52,267,1.00:1.99,0.47:0.47,1.4
裁断,金メッキ+剣闘士,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127819.7,3371.52,267,1.00:1.99,0.15:1.09,1.4
裁断,金メッキ+剣闘士,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127819.7,3371.52,267,1.00:1.99,0.47:0.47,1.4
裁断,金メッキ+残響,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127819.7,3371.52,267,1.00:1.99,0.15:1.09,1.4
裁断,金メッキ+残響,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127819.7,3371.52,267,1.00:1.99,0.47:0.47,1.4
裁断,金メッキ+辰砂,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),127819.7,3371.52,267,1.00:1.99,0.15:1.09,1.4
