武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,熟知,率ダメ,サブステ,スコア
黒岩完凸(平均),ファントム4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118682.1,1935,474,1.00:2.01,0.53:0.33,1.4
赤角石塵滅砕,金メッキ4(同元素0),元素熟知+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118600.8,2919.96,517,0.91:1.81,0.49:0.43,1.4
裁断,金メッキ4(同元素1),元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118592.4,3332.48,554,0.64:1.28,0.31:0.78,1.4
黒岩完凸(平均),ファントム4,攻撃%+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118584.4,3361.392,187,0.85:1.70,0.38:0.64,1.4
葦海の標(1),火魔女4(1),元素熟知+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118573.4,3057.9,561,0.70:1.39,0.25:0.89,1.4
赤角石塵滅砕,金メッキ4(同元素1),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,118571.5,2869.32,367,0.81:2.00,0.70:0.00,1.4
雨裁,ファントム4,攻撃%+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118565.6,2021.072,265,0.87:1.73,0.08:1.23,1.4
雨裁,ファントム4,攻撃%+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118565.6,2021.072,265,0.87:1.73,0.40:0.61,1.4
裁断,金メッキ4(同元素0),元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118529.2,3195.84,604,0.64:1.28,0.31:0.78,1.4
末路,ファントム4,元素熟知+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118493.5,2436.76,287,0.87:1.73,0.08:1.23,1.4
末路,ファントム4,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118493.5,2436.76,287,0.87:1.73,0.40:0.61,1.4
葦海の標(1),ファントム4,元素熟知+元素バフ+元素熟知,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118483.1,3239.9,474,0.88:1.75,0.07:1.25,1.4
赤角石塵滅砕,ファントム4,攻撃%+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118465,2088.464,287,0.93:1.86,0.46:0.48,1.4
葦海の標(1),ファントム4,攻撃%+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118464.5,2409.46,287,1.00:2.06,0.23:0.94,1.4
赤角石塵滅砕,しめ縄+金メッキ,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118420.4,2903.08,454,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+剣闘士,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118420.4,2903.08,454,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+残響,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118420.4,2903.08,454,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+辰砂,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118420.4,2903.08,454,0.81:2.00,0.70:0.00,1.4
葦海の標(1),火魔女4(1),元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,118417,1803.4,374,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女4(1),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,118417,1803.4,374,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,火魔女4(1),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,118416.7,2751.16,187,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ4(同元素2),攻撃%+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118380.3,3380.784,317,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,金メッキ4(同元素3),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,118331.5,1880.84,267,0.81:2.00,0.70:0.00,1.4
黒岩完凸(平均),金メッキ4(同元素0),元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118319.9,2983,604,0.82:1.65,0.40:0.60,1.4
末路,金メッキ4(同元素1),元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118313.4,3636.66,367,0.69:1.37,0.26:0.87,1.4
末路,金メッキ4(同元素1),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118313.4,3636.66,367,0.69:1.37,0.58:0.25,1.4
雨裁,火魔女4(1),元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118309.5,2690.68,539,0.53:1.06,0.42:0.56,1.4
黒岩完凸(平均),金メッキ4(同元素0),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118302.3,2983,604,0.81:1.67,0.70:0.00,1.4
葦海の標(1),しめ縄+金メッキ,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118300.3,3221.7,454,0.85:1.70,0.10:1.20,1.4
葦海の標(1),しめ縄+金メッキ,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118300.3,3221.7,454,0.85:1.70,0.41:0.58,1.4
葦海の標(1),金メッキ+剣闘士,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118300.3,3221.7,454,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ+剣闘士,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118300.3,3221.7,454,0.85:1.70,0.41:0.58,1.4
葦海の標(1),金メッキ+残響,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118300.3,3221.7,454,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ+残響,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118300.3,3221.7,454,0.85:1.70,0.41:0.58,1.4
葦海の標(1),金メッキ+辰砂,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118300.3,3221.7,454,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ+辰砂,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118300.3,3221.7,454,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,金メッキ4(同元素0),防御%+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118298.6,2751.16,230,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,金メッキ4(同元素0),HP%+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118298.6,2751.16,230,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118298.6,2751.16,230,0.91:1.81,0.49:0.43,1.4
裁断,金メッキ4(同元素2),元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118296.4,3469.12,504,0.64:1.28,0.31:0.78,1.4
裁断,火魔女4(1),元素熟知+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118275.4,2106.84,287,0.80:1.59,0.15:1.09,1.4
裁断,火魔女4(1),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118275.4,2106.84,287,0.80:1.59,0.47:0.47,1.4
裁断,ファントム4,元素熟知+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118236.5,2106.84,474,0.82:1.64,0.13:1.14,1.4
末路,火魔女4(1),元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118229.1,3509.26,187,0.69:1.37,0.26:0.87,1.4
末路,火魔女4(1),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118229.1,3509.26,187,0.69:1.37,0.58:0.25,1.4
裁断,金メッキ4(同元素3),元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118222.3,3605.76,454,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ4(同元素3),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118222.3,3605.76,454,0.80:1.59,0.47:0.47,1.4
葦海の標(1),金メッキ4(同元素1),攻撃%+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118216.3,2536.86,280,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素1),攻撃%+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118216.3,2536.86,280,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,火魔女4(1),元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,118204.5,1526.36,374,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,金メッキ4(同元素0),攻撃%+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),118189.6,2088.464,330,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,楽団+金メッキ,攻撃%+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118177.9,3144.464,160,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,楽園+金メッキ,攻撃%+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118177.9,3144.464,160,0.81:2.00,0.70:0.00,1.4
葦海の標(1),楽団+金メッキ,攻撃%+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118102,3481.96,160,0.85:1.70,0.10:1.20,1.4
葦海の標(1),楽団+金メッキ,攻撃%+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118102,3481.96,160,0.85:1.70,0.41:0.58,1.4
葦海の標(1),楽園+金メッキ,攻撃%+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118102,3481.96,160,0.85:1.70,0.10:1.20,1.4
葦海の標(1),楽園+金メッキ,攻撃%+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118102,3481.96,160,0.85:1.70,0.41:0.58,1.4
裁断,ファントム4,元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,118096,3195.84,187,0.98:1.95,0.29:0.83,1.4
雨裁,ファントム4,防御%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118077.5,2690.68,352,0.87:1.73,0.08:1.23,1.4
雨裁,ファントム4,防御%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118077.5,2690.68,352,0.87:1.73,0.40:0.61,1.4
雨裁,ファントム4,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118077.5,2690.68,352,0.87:1.73,0.08:1.23,1.4
雨裁,ファントム4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118077.5,2690.68,352,0.87:1.73,0.40:0.61,1.4
雨裁,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118077.5,2690.68,352,0.87:1.73,0.08:1.23,1.4
雨裁,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118077.5,2690.68,352,0.87:1.73,0.40:0.61,1.4
黒岩完凸(平均),ファントム4,攻撃%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118061.1,3361.392,187,1.00:2.01,0.22:0.96,1.4
黒岩完凸(平均),ファントム4,攻撃%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118061.1,3361.392,187,1.00:2.01,0.53:0.33,1.4
葦海の標(1),しめ縄+火魔女,元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118048.9,3221.7,374,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女+剣闘士,元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118048.9,3221.7,374,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女+残響,元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118048.9,3221.7,374,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女+辰砂,元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),118048.9,3221.7,374,0.70:1.39,0.25:0.89,1.4
葦海の標(1),金メッキ4(同元素1),元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,118002.3,3185.3,367,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素1),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,118002.3,3185.3,367,0.85:1.70,0.41:0.58,1.4
雨裁,ファントム4,攻撃%+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117969.7,3231.472,265,0.87:1.73,0.08:1.23,1.4
雨裁,ファントム4,攻撃%+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117969.7,3231.472,265,0.87:1.73,0.40:0.61,1.4
黒岩完凸(平均),金メッキ4(同元素1),元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),117960.3,3096.68,554,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),金メッキ4(同元素1),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),117942.8,3096.68,554,0.81:1.67,0.70:0.00,1.4
雨裁,火魔女4(1),元素熟知+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117940.6,2853.08,452,0.69:1.37,0.26:0.87,1.4
雨裁,火魔女4(1),元素熟知+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117940.6,2853.08,452,0.69:1.37,0.58:0.25,1.4
裁断,金メッキ4(同元素2),元素熟知+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117917.3,2380.12,417,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ4(同元素2),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117917.3,2380.12,417,0.80:1.59,0.47:0.47,1.4
赤角石塵滅砕,金メッキ4(同元素1),元素熟知+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117902.9,3038.12,467,0.91:1.81,0.49:0.43,1.4
裁断,ファントム4,元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,117886.6,3195.84,187,1.00:1.90,0.00:1.40,1.4
裁断,金メッキ4(同元素1),元素熟知+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117884,2243.48,467,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ4(同元素1),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117884,2243.48,467,0.80:1.59,0.47:0.47,1.4
赤角石塵滅砕,ファントム4,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,117880,1526.36,374,1.00:2.17,0.31:0.79,1.4
赤角石塵滅砕,ファントム4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,117880,1526.36,374,1.00:2.17,0.62:0.17,1.4
葦海の標(1),火魔女4(1),元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117867.4,1985.4,474,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女4(1),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117867.4,1985.4,474,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,金メッキ4(同元素2),攻撃%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),117866.3,3380.784,317,0.81:2.00,0.70:0.00,1.4
葦海の標(1),金メッキ4(同元素2),攻撃%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),117829.4,3736.76,317,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素2),攻撃%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),117829.4,3736.76,317,0.85:1.70,0.41:0.58,1.4
葦海の標(1),火魔女4(1),元素熟知+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,117814.7,3057.9,187,0.85:1.70,0.10:1.20,1.4
葦海の標(1),火魔女4(1),元素熟知+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,117814.7,3057.9,187,0.85:1.70,0.41:0.58,1.4
葦海の標(1),しめ縄+金メッキ,元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),117778.7,3221.7,454,0.70:1.39,0.25:0.89,1.4
葦海の標(1),金メッキ+剣闘士,元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),117778.7,3221.7,454,0.70:1.39,0.25:0.89,1.4
葦海の標(1),金メッキ+残響,元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),117778.7,3221.7,454,0.70:1.39,0.25:0.89,1.4
葦海の標(1),金メッキ+辰砂,元素熟知+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),117778.7,3221.7,454,0.70:1.39,0.25:0.89,1.4
赤角石塵滅砕,金メッキ4(同元素0),元素熟知+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),117773.3,2919.96,517,0.81:2.00,0.70:0.00,1.4
螭龍の剣(バフ無し),ファントム4,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),117752.4,2690.68,374,1.00:1.90,0.00:1.40,1.4
