武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,熟知,率ダメ,サブステ,スコア
赤角石塵滅砕,ファントム4,元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98997.84,1695.16,100,1.00:2.17,0.62:0.17,1.4
赤角石塵滅砕,金メッキ4(同元素3),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98996.14,2049.64,367,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,98985.77,2869.32,180,0.81:2.00,0.70:0.00,1.4
黒岩完凸(効果無し),ファントム4,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98967.26,2690.68,374,0.85:1.70,0.38:0.64,1.4
葦海の標(1),火魔女+楽団,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98916.04,3057.9,454,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女+金メッキ,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98916.04,3057.9,454,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女+楽園,元チャ+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98916.04,3057.9,454,0.70:1.39,0.25:0.89,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,98910.84,2058.2,130,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,98910.84,2058.2,130,0.85:1.70,0.41:0.58,1.4
雨裁,ファントム4,元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲+万葉,98907.67,1480.28,352,0.71:1.42,0.24:0.92,1.4
雨裁,金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98878.4,1756.36,445,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98878.4,1756.36,445,0.69:1.37,0.58:0.25,1.4
葦海の標(1),金メッキ4(同元素3),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,98872.02,2185.6,267,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素3),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,98872.02,2185.6,267,0.85:1.70,0.41:0.58,1.4
赤角石塵滅砕,ファントム+楽団,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,ファントム+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,ファントム+楽園,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,花海+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,華館+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+劇団,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+砂上,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+深林,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+千岩,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+沈淪,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+氷風,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+悠久,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,金メッキ+雷,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98851.18,2751.16,267,0.75:1.50,0.64:0.12,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98843.25,2112.8,467,0.70:1.39,0.25:0.89,1.4
葦海の標(1),しめ縄+火魔女,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98817.96,3221.7,187,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女+剣闘士,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98817.96,3221.7,187,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女+残響,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98817.96,3221.7,187,0.70:1.39,0.25:0.89,1.4
葦海の標(1),火魔女+辰砂,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98817.96,3221.7,187,0.70:1.39,0.25:0.89,1.4
裁断,火魔女4(1),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98806.57,2106.84,287,0.80:1.59,0.15:1.09,1.4
裁断,火魔女4(1),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98806.57,2106.84,287,0.80:1.59,0.47:0.47,1.4
螭龍の剣(バフ無し),金メッキ4(同元素0),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98806.38,2690.68,417,0.82:1.65,0.13:1.15,1.4
螭龍の剣(バフ無し),金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98806.38,2690.68,417,0.82:1.65,0.44:0.53,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,98800.36,1480.28,395,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲+万葉,98800.36,1480.28,395,0.69:1.37,0.58:0.25,1.4
裁断,金メッキ4(同元素0),元チャ+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98780.41,3650.656,230,0.80:1.59,0.15:1.09,1.4
裁断,金メッキ4(同元素0),元チャ+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98780.41,3650.656,230,0.80:1.59,0.47:0.47,1.4
黒岩完凸(効果無し),金メッキ4(同元素0),元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98771.86,2690.68,417,0.82:1.65,0.40:0.60,1.4
末路,金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98770.28,3636.66,180,0.69:1.37,0.26:0.87,1.4
末路,金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98770.28,3636.66,180,0.69:1.37,0.58:0.25,1.4
黒岩完凸(効果無し),金メッキ4(同元素0),元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98757.13,2690.68,417,0.81:1.67,0.70:0.00,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98753.01,2240.2,417,0.70:1.39,0.25:0.89,1.4
赤角石塵滅砕,金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲+万葉,98749.1,1762.68,130,0.91:1.81,0.49:0.43,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98739.17,1642.68,495,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98739.17,1642.68,495,0.69:1.37,0.58:0.25,1.4
赤角石塵滅砕,金メッキ4(同元素3),元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,98717.5,1880.84,267,0.91:1.81,0.49:0.43,1.4
赤角石塵滅砕,火魔女4(1),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98705.23,1695.16,287,0.75:1.50,0.64:0.12,1.4
赤角石塵滅砕,ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲+万葉,98676.59,1526.36,187,1.00:2.17,0.31:0.79,1.4
赤角石塵滅砕,ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲+万葉,98676.59,1526.36,187,1.00:2.17,0.62:0.17,1.4
螭龍の剣(完凸),金メッキ4(同元素0),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,98612.48,1480.28,230,0.82:1.65,0.13:1.15,1.4
螭龍の剣(完凸),金メッキ4(同元素0),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+鍾離,98612.48,1480.28,230,0.82:1.65,0.44:0.53,1.4
雨裁,金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98606.77,1870.04,395,0.69:1.37,0.26:0.87,1.4
雨裁,金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98606.77,1870.04,395,0.69:1.37,0.58:0.25,1.4
赤角石塵滅砕,金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98593.34,3156.28,230,0.81:2.00,0.70:0.00,1.4
螭龍の剣(バフ無し),ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98569.83,2690.68,187,1.00:1.90,0.00:1.40,1.4
黒岩完凸(平均),金メッキ4(同元素3),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98561.05,3324.04,80,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),金メッキ4(同元素3),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98546.35,3324.04,80,0.81:1.67,0.70:0.00,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+攻撃%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98540.05,3144.464,417,0.75:1.50,0.64:0.12,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98537.34,1985.4,517,0.70:1.39,0.25:0.89,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素バフ+会心率,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98531.69,3494.7,230,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98531.69,3494.7,230,0.85:1.70,0.41:0.58,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲+万葉,98517.59,1803.4,417,0.70:1.39,0.25:0.89,1.4
赤角石塵滅砕,金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+閑雲+万葉,98514.76,1526.36,417,0.75:1.50,0.64:0.12,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,98510.56,3185.3,180,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素1),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲,98510.56,3185.3,180,0.85:1.70,0.41:0.58,1.4
黒岩完凸(平均),金メッキ4(同元素2),元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98479.16,2162.36,230,0.82:1.65,0.40:0.60,1.4
黒岩完凸(平均),金メッキ4(同元素2),元チャ+元素バフ+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98464.48,2162.36,230,0.81:1.67,0.70:0.00,1.4
赤角石塵滅砕,ファントム+楽団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,ファントム+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,ファントム+楽園,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,花海+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,華館+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+劇団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+砂上,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+深林,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+千岩,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+沈淪,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+氷風,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+悠久,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
赤角石塵滅砕,金メッキ+雷,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98421.98,2751.16,267,0.81:2.00,0.70:0.00,1.4
葦海の標(1),ファントム4,元チャ+元素バフ+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98414.17,1985.4,100,1.00:1.90,0.00:1.40,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+攻撃%+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98410.98,2409.46,330,0.85:1.70,0.10:1.20,1.4
葦海の標(1),金メッキ4(同元素0),元チャ+攻撃%+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98410.98,2409.46,330,0.85:1.70,0.41:0.58,1.4
末路(R2、30%以下),ファントム4,元チャ+元素熟知+会心率,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98393.95,2482.26,287,0.87:1.73,0.08:1.23,1.4
末路(R2、30%以下),ファントム4,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98393.95,2482.26,287,0.87:1.73,0.40:0.61,1.4
黒岩完凸(平均),火魔女+楽団,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98344.98,2983,267,0.67:1.34,0.56:0.28,1.4
黒岩完凸(平均),火魔女+金メッキ,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98344.98,2983,267,0.67:1.34,0.56:0.28,1.4
黒岩完凸(平均),火魔女+楽園,元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98344.98,2983,267,0.67:1.34,0.56:0.28,1.4
葦海の標(1),火魔女4(1),元チャ+元素バフ+元素熟知,ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴)+夜蘭(終焉、9秒平均),98334.96,3239.9,287,0.70:1.39,0.25:0.89,1.4
螭龍の剣(バフ無し),金メッキ4(同元素0),元チャ+元素バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98319.55,2690.68,417,0.67:1.34,0.28:0.84,1.4
葦海の標(1),ファントム+楽団,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98297.04,3057.9,267,0.85:1.70,0.10:1.20,1.4
葦海の標(1),ファントム+楽団,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98297.04,3057.9,267,0.85:1.70,0.41:0.58,1.4
葦海の標(1),ファントム+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98297.04,3057.9,267,0.85:1.70,0.10:1.20,1.4
葦海の標(1),ファントム+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98297.04,3057.9,267,0.85:1.70,0.41:0.58,1.4
葦海の標(1),ファントム+楽園,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98297.04,3057.9,267,0.85:1.70,0.10:1.20,1.4
葦海の標(1),ファントム+楽園,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98297.04,3057.9,267,0.85:1.70,0.41:0.58,1.4
葦海の標(1),花海+金メッキ,元チャ+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98297.04,3057.9,267,0.85:1.70,0.10:1.20,1.4
葦海の標(1),花海+金メッキ,元チャ+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+閑雲(翠緑冠会心炎共鳴),98297.04,3057.9,267,0.85:1.70,0.41:0.58,1.4
